,name,coordinates,Bed,Bath,parking,price,closestTrain,closestTram,closeTrainKM
https://www.domain.com.au/4-245-ninth-st-mildura-vic-3500-16592676,4/245 Ninth St Mildura VIC 3500,[-34.1770581 142.148924 ],2,1,-1,280.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/2-883-fourteenth-street-mildura-vic-3500-16654939,2/883 Fourteenth street Mildura VIC 3500,[-34.1955347 142.1432598],2,1,1,280.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/2-283-walnut-avenue-mildura-vic-3500-16638682,2/283 Walnut Avenue Mildura VIC 3500,[-34.192115  142.1434632],2,1,1,260.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/4-14-thirteenth-street-mildura-vic-3500-16606698,4/14 Thirteenth Street Mildura VIC 3500,[-34.1992317 142.1624982],1,1,1,250.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/2-137-seventh-street-mildura-vic-3500-16653209,2/137 Seventh Street Mildura VIC 3500,[-34.1834038 142.1636709],1,1,-1,250.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/4-201-san-mateo-avenue-mildura-vic-3500-16655300,4/201 San Mateo Avenue Mildura VIC 3500,[-34.1954915 142.1591574],2,1,1,24000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/11-84-seventh-street-mildura-vic-3500-16655348,11/84 Seventh Street Mildura VIC 3500,[-34.187196 142.16958 ],1,1,1,23000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/10-311-tenth-street-mildura-vic-3500-16647611,10/311 Tenth Street Mildura VIC 3500,[-34.1762933 142.1444996],1,1,1,220.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/45-main-avenue-merbein-vic-3505-16628882,45 Main Avenue Merbein VIC 3505,[-34.16341  142.058297],3,1,2,36000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/69-chaffey-park-drive-merbein-vic-3505-14991009,69 Chaffey Park Drive Merbein VIC 3505,[-34.1651749 142.0643592],3,1,3,360.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/3-river-avenue-merbein-vic-3505-16624278,3 River Avenue Merbein VIC 3505,[-34.1694022 142.0786032],3,1,2,35000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/6-mead-street-merbein-vic-3505-16637469,6 Mead Street Merbein VIC 3505,[-34.169533  142.0683754],2,1,-1,30000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/3-166-commercial-street-merbein-vic-3505-16631929,3/166 Commercial Street Merbein VIC 3505,[-34.1683537 142.0673151],2,1,1,200.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/680-dairy-flat-road-heathcote-vic-3523-15959804,680 Dairy Flat Road Heathcote VIC 3523,[-36.9974458 144.714387 ],3,2,2,450.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/24-mitchell-street-heathcote-vic-3523-16644958,24 Mitchell Street Heathcote VIC 3523,[-36.9163616 144.6981552],4,1,3,440.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/20a-broodie-street-heathcote-vic-3523-15559170,20A Broodie Street Heathcote VIC 3523,[-36.9122283 144.6946654],3,1,1,410.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/230-view-street-bendigo-vic-3550-11245941,230 View Street Bendigo VIC 3550,[-36.754721  144.2740156],3,3,2,850.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/1-carnegie-way-bendigo-vic-3550-16586299,1 Carnegie Way Bendigo VIC 3550,[-36.763054  144.2896982],3,2,2,73000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/1-carnegie-way-bendigo-vic-3550-16652831,1 Carnegie Way Bendigo VIC 3550,[-36.763054  144.2896982],3,2,2,73000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/4-125-mitchell-street-bendigo-vic-3550-16527275,4/125 Mitchell Street Bendigo VIC 3550,[-36.7652309 144.2846111],2,1,1,700.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/9-harpin-place-bendigo-vic-3550-16643246,9 Harpin Place Bendigo VIC 3550,[-36.7551423 144.3052848],5,2,2,700.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/102-wattle-street-bendigo-vic-3550-16614298,102 Wattle Street Bendigo VIC 3550,[-36.7592355 144.2733676],3,3,2,67000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/41-drought-street-bendigo-vic-3550-11769543,41 Drought Street Bendigo VIC 3550,[-36.7503331 144.2784018],3,2,4,650.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/21-neale-street-bendigo-vic-3550-11889771,21 Neale Street Bendigo VIC 3550,[-36.7597468 144.2943385],4,3,3,62000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/101-queen-street-bendigo-vic-3550-13545696,101 Queen Street Bendigo VIC 3550,[-36.7636911 144.2774131],2,2,2,610.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/1-lansell-street-bendigo-vic-3550-16518049,1 Lansell Street Bendigo VIC 3550,[-36.7534203 144.2903487],2,1,2,56000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/1-reef-street-bendigo-vic-3550-16652801,1 Reef Street Bendigo VIC 3550,[-36.7591614 144.2673632],3,1,1,560.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/505-hargreaves-street-bendigo-vic-3550-16656108,505 Hargreaves Street Bendigo VIC 3550,[-36.7659418 144.2726423],3,1,2,550.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/585-hargreaves-street-bendigo-vic-3550-16636551,585 Hargreaves Street Bendigo VIC 3550,[-36.7686033 144.2689949],4,2,2,495.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/222-king-street-bendigo-vic-3550-16393125,222 King Street Bendigo VIC 3550,[-36.7690779 144.2702107],3,1,2,460.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/14-mcivor-road-bendigo-vic-3550-16652505,14 McIvor Road Bendigo VIC 3550,[-36.7582511 144.2887699],3,1,2,475.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/15-creek-street-bendigo-vic-3550-15905094,15 Creek Street Bendigo VIC 3550,[-36.7626857 144.2754474],3,1,-1,45000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/299-view-street-bendigo-vic-3550-9042430,299 View Street Bendigo VIC 3550,[-36.7519387 144.2710745],3,1,-1,43000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/63-mundy-street-bendigo-vic-3550-16590355,63 Mundy Street Bendigo VIC 3550,[-36.7603163 144.2865102],2,1,-1,43000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/2-125-127-barnard-street-bendigo-vic-3550-16647882,2/125-127 Barnard Street Bendigo VIC 3550,[-36.7509374 144.2828459],3,2,1,430.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/90-barkly-terrace-bendigo-vic-3550-16652319,90 Barkly Terrace Bendigo VIC 3550,[-36.752189  144.2744757],2,1,-1,420.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/139-queen-st-bendigo-vic-3550-16625169,139 Queen St Bendigo VIC 3550,[-36.7650578 144.2756287],3,1,1,410.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/7-havelock-street-bendigo-vic-3550-15857883,7 Havelock Street Bendigo VIC 3550,[-36.7527599 144.2854417],3,1,2,40000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/95-view-lane-bendigo-vic-3550-16514697,95 View Lane Bendigo VIC 3550,[-36.7582262 144.276098 ],1,1,1,40000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/40a-eaglehawk-road-bendigo-vic-3550-14217386,40a Eaglehawk Road Bendigo VIC 3550,[-36.7557564 144.2657101],3,1,-1,390.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/216-don-street-bendigo-vic-3550-16642965,216 Don Street Bendigo VIC 3550,[-36.7576246 144.2679497],3,1,1,390.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/9-83-87-arnold-street-bendigo-vic-3550-16621413,9/83-87 Arnold Street Bendigo VIC 3550,[-36.7504487 144.2834686],2,1,2,39000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/80-wills-street-bendigo-vic-3550-16123074,80 Wills Street Bendigo VIC 3550,[-36.764888  144.2775912],2,1,4,38000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/47-garsed-street-bendigo-vic-3550-16497987,47 Garsed Street Bendigo VIC 3550,[-36.7647741 144.2801676],2,1,1,380.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/2-24-drought-street-bendigo-vic-3550-16627146,2/24 Drought Street Bendigo VIC 3550,[-36.7488891 144.2793335],2,1,1,350.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/1-3-bailes-street-bendigo-vic-3550-16609065,1/3 Bailes Street Bendigo VIC 3550,[-36.7506714 144.2863076],2,1,1,35000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/85-view-lane-bendigo-vic-3550-16633071,85 View Lane Bendigo VIC 3550,[-36.7580306 144.2761597],1,1,1,34000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/4-rae-street-bendigo-vic-3550-16657204,4 Rae Street Bendigo VIC 3550,[-36.7530176 144.2614232],2,1,1,350.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/3-39a-thunder-street-bendigo-vic-3550-16628998,3/39A Thunder Street Bendigo VIC 3550,[-36.7436021 144.2882254],2,1,1,335.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/1-184-king-street-bendigo-vic-3550-16632238,1/184 King Street Bendigo VIC 3550,[-36.7681283 144.2719283],2,1,1,33000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/1-7-minto-street-bendigo-vic-3550-14978724,1/7 Minto Street Bendigo VIC 3550,[-36.770072  144.2872539],2,1,1,320.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/102-wills-street-bendigo-vic-3550-16629061,102 Wills Street Bendigo VIC 3550,[-36.765825 144.276465],2,1,1,300.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/5-13-grattan-street-bendigo-vic-3550-16628881,5/13 Grattan Street Bendigo VIC 3550,[-36.7464516 144.2813457],2,1,1,28000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/1-strickland-road-east-bendigo-vic-3550-16349762,1 Strickland Road East Bendigo VIC 3550,[-36.7509583 144.295384 ],4,1,3,500.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/8-6-fox-street-east-bendigo-vic-3550-16627903,8/6 Fox Street East Bendigo VIC 3550,[-36.7517787 144.2977362],3,2,2,425.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/2-20-wirth-street-flora-hill-vic-3550-16635412,2/20 Wirth Street Flora Hill VIC 3550,[-36.7820359 144.2947563],3,2,2,55000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/15-theodore-street-flora-hill-vic-3550-11368754,15 Theodore Street Flora Hill VIC 3550,[-36.7733923 144.2949999],3,1,2,420.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/20-10-drechsler-street-flora-hill-vic-3550-9884263,20/10 Drechsler Street Flora Hill VIC 3550,[-36.7787613 144.2904066],2,1,1,28000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/82-eaglehawk-road-ironbark-vic-3550-16619647,82 Eaglehawk Road Ironbark VIC 3550,[-36.7532459 144.2606981],3,1,2,410.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/2-41-47-victoria-street-ironbark-vic-3550-16618996,2/41-47 Victoria Street Ironbark VIC 3550,[-36.7514863 144.2658926],2,1,-1,340.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/1a-carola-court-kennington-vic-3550-16480392,1A Carola Court Kennington VIC 3550,[-36.7600779 144.3018706],3,2,1,60000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/2-rosemont-crescent-kennington-vic-3550-16640266,2 Rosemont Crescent Kennington VIC 3550,[-36.7666558 144.2958534],4,2,3,600.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/19-kara-street-kennington-vic-3550-16113507,19 Kara Street Kennington VIC 3550,[-36.7687451 144.2993527],3,1,1,55000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/9-primrose-court-kennington-vic-3550-16632552,9 Primrose Court Kennington VIC 3550,[-36.7735404 144.3026119],4,2,2,46000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/2-15-claire-court-kennington-vic-3550-13672036,2/15 Claire Court Kennington VIC 3550,[-36.7633659 144.3035757],3,2,2,420.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/4-edwards-road-kennington-vic-3550-16627672,4 Edwards Road Kennington VIC 3550,[-36.7667391 144.305925 ],2,1,1,420.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/7-farrington-street-kennington-vic-3550-16610597,7 Farrington Street Kennington VIC 3550,[-36.7587174 144.2914733],3,1,2,41000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/1-mahon-avenue-kennington-vic-3550-16593814,1 Mahon Avenue Kennington VIC 3550,[-36.7701217 144.2996088],2,1,1,36000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/3-13-thompson-crescent-kennington-vic-3550-16354597,3/13 Thompson Crescent Kennington VIC 3550,[-36.7599434 144.298138 ],2,1,2,35000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/3-46-mafeking-street-south-kennington-vic-3550-16614599,3/46 Mafeking Street South Kennington VIC 3550,[-36.763412 144.299689],2,1,1,35000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/4-46-mafeking-street-south-kennington-vic-3550-16611172,4/46 Mafeking Street South Kennington VIC 3550,[-36.7634685 144.299645 ],2,1,1,35000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/53a-mill-street-kennington-vic-3550-16618632,53a Mill Street Kennington VIC 3550,[-36.7614793 144.3040685],1,1,-1,330.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/30-skene-street-kennington-vic-3550-15213583,30 Skene Street Kennington VIC 3550,[-36.7625062 144.2960053],1,1,2,22000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/4-25-albert-street-long-gully-vic-3550-16654977,4/25 Albert Street Long Gully VIC 3550,[-36.7463379 144.2491516],3,2,2,48000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/6-58-holdsworth-road-long-gully-vic-3550-16620936,6/58 Holdsworth Road Long Gully VIC 3550,[-36.7378957 144.2652716],3,2,2,45000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/9-reverie-street-long-gully-vic-3550-14973887,9 Reverie Street Long Gully VIC 3550,[-36.7464029 144.2642748],3,1,1,420.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/14-battery-street-long-gully-vic-3550-16638659,14 Battery Street Long Gully VIC 3550,[-36.7489182 144.2549825],3,1,2,41500.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/11a-afton-street-north-bendigo-vic-3550-15598360,11A Afton Street North Bendigo VIC 3550,[-36.742079  144.2871645],3,2,1,650.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/30-holmes-road-north-bendigo-vic-3550-16658253,30 Holmes Road North Bendigo VIC 3550,[-36.7410315 144.2723176],4,2,2,520.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/61-jacob-street-north-bendigo-vic-3550-16654391,61 Jacob Street North Bendigo VIC 3550,[-36.7269919 144.2905431],5,2,-1,49000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/5b-st-james-wood-drive-north-bendigo-vic-3550-15337806,5B St James Wood Drive North Bendigo VIC 3550,[-36.7405908 144.2808485],3,2,2,475.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/20-67-thunder-street-north-bendigo-vic-3550-15653606,20/67 Thunder Street North Bendigo VIC 3550,[-36.7413929 144.2898677],2,2,1,460.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/68-bannister-street-north-bendigo-vic-3550-16654385,68 Bannister Street North Bendigo VIC 3550,[-36.7405075 144.2847164],3,2,1,450.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/15-thunder-street-north-bendigo-vic-3550-16608684,15 Thunder Street North Bendigo VIC 3550,[-36.745551  144.2859964],3,1,2,45000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/2-5-150-holdsworth-road-north-bendigo-vic-3550-16599285,2-5/150 Holdsworth Road North Bendigo VIC 3550,[-36.7337595 144.2750741],2,1,1,430.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/30-caledonia-st-north-bendigo-vic-3550-16645068,30 Caledonia St North Bendigo VIC 3550,[-36.7410873 144.2882152],3,1,1,430.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/4-carinya-court-north-bendigo-vic-3550-16583526,4 Carinya Court North Bendigo VIC 3550,[-36.7371013 144.2912875],3,1,2,41000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/73-smith-street-north-bendigo-vic-3550-15404329,73 Smith Street North Bendigo VIC 3550,[-36.7398293 144.2859537],3,1,3,410.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/148-holdsworth-road-north-bendigo-vic-3550-16632063,148 Holdsworth Road North Bendigo VIC 3550,[-36.7337217 144.2749318],3,1,1,40000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/33-bayne-street-north-bendigo-vic-3550-16059076,33 Bayne Street North Bendigo VIC 3550,[-36.7462013 144.2815395],2,2,1,36000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/11-69-thunder-street-north-bendigo-vic-3550-16655411,11/69 Thunder Street North Bendigo VIC 3550,[-36.7412323 144.2905087],2,2,1,345.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/51-gladstone-street-quarry-hill-vic-3550-16586635,51 Gladstone Street Quarry Hill VIC 3550,[-36.7679419 144.2816444],2,1,1,58000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/14-carpenter-street-quarry-hill-vic-3550-16632887,14 Carpenter Street Quarry Hill VIC 3550,[-36.7707822 144.2856124],3,2,2,57000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/60-horace-street-quarry-hill-vic-3550-16647088,60 Horace Street Quarry Hill VIC 3550,[-36.7725974 144.2772129],3,1,-1,470.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/60-russell-street-quarry-hill-vic-3550-16596938,60 Russell Street Quarry Hill VIC 3550,[-36.7751995 144.282839 ],5,1,2,460.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/99-olinda-street-quarry-hill-vic-3550-16639109,99 Olinda Street Quarry Hill VIC 3550,[-36.7702979 144.2799377],3,1,1,42000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/13-spring-gully-road-quarry-hill-vic-3550-15974321,13 Spring Gully Road Quarry Hill VIC 3550,[-36.7823937 144.2857191],3,1,1,40000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/5-6-minto-street-quarry-hill-vic-3550-16620245,5/6 Minto Street Quarry Hill VIC 3550,[-36.7700025 144.2874791],2,1,1,40000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/56-reginald-street-quarry-hill-vic-3550-15739051,56 Reginald Street Quarry Hill VIC 3550,[-36.7753979 144.2841617],2,1,2,40000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/41-james-street-strathdale-vic-3550-16652998,41 James Street Strathdale VIC 3550,[-36.7556422 144.3119216],4,2,2,600.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/11-button-street-strathdale-vic-3550-16651544,11 Button Street Strathdale VIC 3550,[-36.7603569 144.3093607],4,2,2,520.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/4a-pilcher-street-strathdale-vic-3550-15716089,4A Pilcher Street Strathdale VIC 3550,[-36.7582981 144.3102784],3,2,1,50000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/16-naranghi-drive-strathdale-vic-3550-16631061,16 Naranghi Drive Strathdale VIC 3550,[-36.7710111 144.3158698],3,2,2,48000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/177-reservoir-road-strathdale-vic-3550-16616967,177 Reservoir Road Strathdale VIC 3550,[-36.7622068 144.3177266],3,1,3,47000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/7-hasker-ct-strathdale-vic-3550-16648220,7 Hasker Ct Strathdale VIC 3550,[-36.7549912 144.3160192],4,2,2,470.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/23-cheriton-drive-strathdale-vic-3550-16625272,23 Cheriton Drive Strathdale VIC 3550,[-36.7679913 144.3171504],3,1,1,460.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/63-reservoir-road-strathdale-vic-3550-16611641,63 Reservoir Road Strathdale VIC 3550,[-36.7723972 144.3126259],3,1,1,40000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/2-32-pilcher-street-strathdale-vic-3550-14247868,2/32 Pilcher Street Strathdale VIC 3550,[-36.7549147 144.3096449],2,1,1,32000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/6-waterview-drive-white-hills-vic-3550-16624239,6 Waterview Drive White Hills VIC 3550,[-36.7334119 144.2961308],4,2,2,550.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/115-st-killian-street-white-hills-vic-3550-16634609,115 St Killian Street White Hills VIC 3550,[-36.7232368 144.3005672],3,2,2,50000.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/57-raglan-street-white-hills-vic-3550-16644106,57 Raglan Street White Hills VIC 3550,[-36.7272574 144.305797 ],3,1,2,420.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
https://www.domain.com.au/137-station-street-epsom-vic-3551-16641809,137 Station Street Epsom VIC 3551,[-36.701677  144.3213316],3,1,2,490.0,POINT (144.7273251992691 -37.57907786187125),POINT (144.89056784619248 -37.71382685956854),3
